Name,H,B,C,D,E,F,G
Desmalopex_leucopterus_PTEROPODIDAE_CHIROPTERA,0,0,0,0,0,1,0
Melonycteris_melanops_PTEROPODIDAE_CHIROPTERA,0,0,0,0,0,0,1
Melonycteris_woodfordi_PTEROPODIDAE_CHIROPTERA,0,0,0,0,0,0,1
Melonycteris_fardoulisi_PTEROPODIDAE_CHIROPTERA,0,0,0,0,0,0,1
Eidolon_helvum_PTEROPODIDAE_CHIROPTERA,0,0,0,0,0,0,1
Eidolon_dupreanum_PTEROPODIDAE_CHIROPTERA,0,0,0,0,0,0,1
Paranyctimene_raptor_PTEROPODIDAE_CHIROPTERA,0,0,0,0,0,0,1
Nyctimene_major_PTEROPODIDAE_CHIROPTERA,0,0,0,0,0,0,1
Nyctimene_vizcaccia_PTEROPODIDAE_CHIROPTERA,0,0,0,0,0,0,1
Nyctimene_albiventer_PTEROPODIDAE_CHIROPTERA,0,0,0,0,0,0,1
Nyctimene_cephalotes_PTEROPODIDAE_CHIROPTERA,0,0,0,0,0,0,1
Nyctimene_robinsoni_PTEROPODIDAE_CHIROPTERA,0,0,0,0,0,0,1
Nyctimene_aello_PTEROPODIDAE_CHIROPTERA,0,0,0,0,0,0,1
Rousettus_bidens_PTEROPODIDAE_CHIROPTERA,0,0,0,0,0,1,0
Harpyionycteris_whiteheadi_PTEROPODIDAE_CHIROPTERA,0,0,0,0,0,1,0
Harpyionycteris_celebensis_PTEROPODIDAE_CHIROPTERA,0,0,0,0,0,1,0
Dobsonia_minor_PTEROPODIDAE_CHIROPTERA,0,0,0,0,0,0,1
Dobsonia_moluccensis_PTEROPODIDAE_CHIROPTERA,0,0,0,0,0,0,1
Dobsonia_praedatrix_PTEROPODIDAE_CHIROPTERA,0,0,0,0,0,0,1
Dobsonia_inermis_PTEROPODIDAE_CHIROPTERA,0,0,0,0,0,0,1
Syconycteris_australis_PTEROPODIDAE_CHIROPTERA,0,0,0,0,0,0,1
Macroglossus_sobrinus_PTEROPODIDAE_CHIROPTERA,0,0,0,0,0,1,0
Macroglossus_minimus_PTEROPODIDAE_CHIROPTERA,0,0,0,0,0,1,1
Eonycteris_spelaea_PTEROPODIDAE_CHIROPTERA,0,0,0,0,0,1,0
Eonycteris_robusta_PTEROPODIDAE_CHIROPTERA,0,0,0,0,0,1,0
Eonycteris_major_PTEROPODIDAE_CHIROPTERA,0,0,0,0,0,1,0
Rousettus_spinalatus_PTEROPODIDAE_CHIROPTERA,0,0,0,0,0,1,0
Rousettus_amplexicaudatus_PTEROPODIDAE_CHIROPTERA,0,0,0,0,0,1,1
Rousettus_obliviosus_PTEROPODIDAE_CHIROPTERA,0,0,0,0,0,0,1
Rousettus_madagascariensis_PTEROPODIDAE_CHIROPTERA,0,0,0,0,0,0,1
Rousettus_leschenaultii_PTEROPODIDAE_CHIROPTERA,1,1,0,1,1,1,0
Rousettus_aegyptiacus_PTEROPODIDAE_CHIROPTERA,0,0,0,0,0,0,1
Rousettus_lanosus_PTEROPODIDAE_CHIROPTERA,0,0,0,0,0,0,1
Myonycteris_brachycephala_PTEROPODIDAE_CHIROPTERA,0,0,0,0,0,0,1
Myonycteris_torquata_PTEROPODIDAE_CHIROPTERA,0,0,0,0,0,0,1
Myonycteris_relicta_PTEROPODIDAE_CHIROPTERA,0,0,0,0,0,0,1
Myonycteris_angolensis_PTEROPODIDAE_CHIROPTERA,0,0,0,0,0,0,1
Megaloglossus_woermanni_PTEROPODIDAE_CHIROPTERA,0,0,0,0,0,0,1
Megaloglossus_azagnyi_PTEROPODIDAE_CHIROPTERA,0,0,0,0,0,0,1
Hypsignathus_monstrosus_PTEROPODIDAE_CHIROPTERA,0,0,0,0,0,0,1
Epomops_franqueti_PTEROPODIDAE_CHIROPTERA,0,0,0,0,0,0,1
Nanonycteris_veldkampii_PTEROPODIDAE_CHIROPTERA,0,0,0,0,0,0,1
Epomophorus_wahlbergi_PTEROPODIDAE_CHIROPTERA,0,0,0,0,0,0,1
Epomophorus_labiatus_PTEROPODIDAE_CHIROPTERA,0,0,0,0,0,0,1
Micropteropus_pusillus_PTEROPODIDAE_CHIROPTERA,0,0,0,0,0,0,1
Epomophorus_gambianus_PTEROPODIDAE_CHIROPTERA,0,0,0,0,0,0,1
Scotonycteris_occidentalis_PTEROPODIDAE_CHIROPTERA,0,0,0,0,0,0,1
Scotonycteris_zenkeri_PTEROPODIDAE_CHIROPTERA,0,0,0,0,0,0,1
Scotonycteris_bergmansi_PTEROPODIDAE_CHIROPTERA,0,0,0,0,0,0,1
Casinycteris_ophiodon_PTEROPODIDAE_CHIROPTERA,0,0,0,0,0,0,1
Casinycteris_campomaanensis_PTEROPODIDAE_CHIROPTERA,0,0,0,0,0,0,1
Casinycteris_argynnis_PTEROPODIDAE_CHIROPTERA,0,0,0,0,0,0,1
