Name,H,B,C,D,E,F,G
Bucanetes_githagineus,0,0,1,0,0,0,0
Bucanetes_mongolicus,0,0,1,0,0,0,0
Rhodopechys_sanguineus,0,0,1,0,0,0,0
Carpodacus_erythrinus,1,1,1,0,0,0,0
Carpodacus_sipahi,1,1,0,0,0,0,0
Carpodacus_grandis,0,1,0,0,0,0,0
Carpodacus_rhodochlamys,0,1,1,0,0,0,0
Carpodacus_pulcherrimus,1,1,1,0,0,0,0
Carpodacus_davidianus,0,0,1,0,0,0,0
Carpodacus_rodopeplus,0,1,0,0,0,0,0
Carpodacus_vinaceus,1,1,1,0,0,0,0
Carpodacus_formosanus,0,0,0,0,1,0,0
Carpodacus_edwardsii,1,1,0,0,0,0,0
Carpodacus_rodochroa,0,1,0,0,0,0,0
Carpodacus_rubicilla,1,1,1,0,0,0,0
Carpodacus_rubicilloides,1,1,1,0,0,0,0
Carpodacus_lepidus,1,0,1,0,0,0,0
Carpodacus_roseus,0,0,1,0,0,0,0
Carpodacus_trifasciatus,1,0,1,0,0,0,0
Carpodacus_thura,0,1,0,0,0,0,0
Carpodacus_puniceus,1,1,1,0,0,0,0
Carpodacus_subhimachalus,1,1,0,0,0,0,0
Carpodacus_sibiricus,1,0,1,0,0,0,0
Carpodacus_roborowskii,0,0,1,0,0,0,0
Carpodacus_sillemi,0,0,1,0,0,0,0
Carpodacus_synoicus,0,0,1,0,0,0,0
Carpodacus_ferreorostris,0,0,1,0,0,0,0
Melamprosops_phaeosoma,0,0,0,0,0,0,1
Palmeria_dolei,0,0,0,0,0,0,1
Oreomystis_bairdi,0,0,0,0,0,0,1
Paroreomyza_montana,0,0,0,0,0,0,1
Telespiza_cantans,0,0,0,0,0,0,1
Telespiza_ultima,0,0,0,0,0,0,1
Loxioides_bailleui,0,0,0,0,0,0,1
Akialoa_obscura,0,0,0,0,0,0,1
Chlorodrepanis_flava,0,0,0,0,0,0,1
Chlorodrepanis_stejnegeri,0,0,0,0,0,0,1
Chlorodrepanis_virens,0,0,0,0,0,0,1
Loxops_caeruleirostris,0,0,0,0,0,0,1
Loxops_coccineus,0,0,0,0,0,0,1
Loxops_mana,0,0,0,0,0,0,1
Magumma_parva,0,0,0,0,0,0,1
Pseudonestor_xanthophrys,0,0,0,0,0,0,1
Hemignathus_wilsoni,0,0,0,0,0,0,1
Himatione_sanguinea,0,0,0,0,0,0,1
Psittirostra_psittacea,0,0,0,0,0,0,1
