Name,H,B,C,D,E,F,G
Ursus_maritimus_URSIDAE_CARNIVORA,0,0,1,0,0,0,1
Ursus_arctos_URSIDAE_CARNIVORA,1,1,1,0,0,0,1
Ursus_americanus_URSIDAE_CARNIVORA,0,0,0,0,0,0,1
Ursus_thibetanus_URSIDAE_CARNIVORA,1,1,1,0,1,1,0
Helarctos_malayanus_URSIDAE_CARNIVORA,0,0,0,0,0,1,0
Melursus_ursinus_URSIDAE_CARNIVORA,0,0,0,1,0,0,0
Tremarctos_ornatus_URSIDAE_CARNIVORA,0,0,0,0,0,0,1
Ailuropoda_melanoleuca_URSIDAE_CARNIVORA,1,0,0,0,0,0,0
