Name,H,B,C,D,E,F,G
Trichys_fasciculata_HYSTRICIDAE_RODENTIA,0,0,0,0,0,1,0
Hystrix_brachyura_HYSTRICIDAE_RODENTIA,1,1,0,0,1,1,0
Hystrix_africaeaustralis_HYSTRICIDAE_RODENTIA,0,0,0,0,0,0,1
Hystrix_cristata_HYSTRICIDAE_RODENTIA,0,0,1,0,0,0,1
Hystrix_indica_HYSTRICIDAE_RODENTIA,0,0,1,1,0,0,0
Atherurus_africanus_HYSTRICIDAE_RODENTIA,0,0,0,0,0,0,1
Atherurus_macrourus_HYSTRICIDAE_RODENTIA,1,0,0,0,0,1,0
