Name,H,B,C,D,E,F,G
Tadorna_variegata,0,0,0,0,0,0,1
Tadorna_tadornoides,0,0,0,0,0,0,1
Tadorna_ferruginea,1,1,1,0,0,0,0
Tadorna_cana,0,0,0,0,0,0,1
Tadorna_tadorna,0,0,1,0,0,0,0
